,title,description,word_timestamp,url
1328,Naive Bayes classifier,An empirical comparison of supervised learning algorithms. Proc. 23rd International Conference on Machine Learning. CiteSeerX 10.1.1.122.5901. Narasimha,"34 KB (5,307 words) - 11:14, 4 May 2021",https://en.wikipedia.org/wiki/Naive_Bayes_classifier
1329,Yoshua Bengio,"scientist at Google and leading a large group of researchers working in machine learning including adversarial settings. Among others, Samy Bengio supervised","16 KB (1,333 words) - 14:56, 29 April 2021",https://en.wikipedia.org/wiki/Yoshua_Bengio
1330,Multiple instance learning,"In machine learning, multiple-instance learning (MIL) is a type of supervised learning. Instead of receiving a set of instances which are individually","33 KB (5,380 words) - 11:45, 14 August 2020",https://en.wikipedia.org/wiki/Multiple_instance_learning
1331,Artbreeder,"Artbreeder, formerly known as Ganbreeder, is a collaborative, machine learning-based art website. Using the models StyleGAN and BigGAN, the app allows","8 KB (828 words) - 16:37, 25 April 2021",https://en.wikipedia.org/wiki/Artbreeder
1332,LogitBoost,"In machine learning and computational learning theory, LogitBoost is a boosting algorithm formulated by Jerome Friedman, Trevor Hastie, and Robert Tibshirani","1 KB (160 words) - 13:27, 11 October 2019",https://en.wikipedia.org/wiki/LogitBoost
1333,Google Docs,"regulates what users can do. Updates have introduced features using machine learning, including ""Explore"", offering search results based on the contents","30 KB (3,110 words) - 00:46, 1 May 2021",https://en.wikipedia.org/wiki/Google_Docs
1334,List of mergers and acquisitions by Apple,"""Apple acquires Turi, a machine learning company"". TechCrunch. Retrieved August 5, 2016. Clover, Juli. ""Apple Acquires Machine Learning and AI Startup Turi""","85 KB (4,161 words) - 20:31, 23 April 2021",https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Apple
1335,Synthetic data,being used for machine learning applications: a model is trained on a synthetically generated dataset with the intention of transfer learning to real data,"18 KB (2,170 words) - 12:33, 4 May 2021",https://en.wikipedia.org/wiki/Synthetic_data
1336,U-Net,regression using U-Net and its application on pansharpening; 3D U-Net: Learning Dense Volumetric Segmentation from Sparse Annotation; TernausNet: U-Net,"7 KB (765 words) - 01:09, 16 February 2021",https://en.wikipedia.org/wiki/U-Net
1337,Quantitative analysis (finance),"C, C++, Java, R, MATLAB, Mathematica, and Python. Data science and machine learning analysis and modelling methods are being increasingly employed in portfolio","26 KB (3,093 words) - 07:44, 4 May 2021",https://en.wikipedia.org/wiki/Quantitative_analysis_(finance)
1338,Word-sense disambiguation,"developing the ability in computers to do natural language processing and machine learning. A lot of techniques have been researched, including dictionary-based","51 KB (6,603 words) - 17:08, 22 April 2021",https://en.wikipedia.org/wiki/Word-sense_disambiguation
1339,Bayesian network,"""Tutorial on Learning with Bayesian Networks"". In Jordan, Michael Irwin (ed.). Learning in Graphical Models. Adaptive Computation and Machine Learning. Cambridge","50 KB (6,255 words) - 12:34, 19 March 2021",https://en.wikipedia.org/wiki/Bayesian_network
1340,Virtual screening,mode. Models prioritize compounds for lead discovery. In order to use Machine Learning for this model of Virtual Screening there must be a training set with,"28 KB (3,394 words) - 22:33, 3 May 2021",https://en.wikipedia.org/wiki/Virtual_screening
1341,Anomaly detection,"in images using machine vision. It is often used in preprocessing to remove anomalous data from the dataset. In supervised learning, removing the anomalous","21 KB (2,199 words) - 23:13, 23 April 2021",https://en.wikipedia.org/wiki/Anomaly_detection
1342,Dimensionality reduction,"discriminant, a method used in statistics, pattern recognition and machine learning to find a linear combination of features that characterizes or separates","21 KB (2,244 words) - 21:08, 17 February 2021",https://en.wikipedia.org/wiki/Dimensionality_reduction
1343,Grammar induction,in machine learning of learning a formal grammar (usually as a collection of re-write rules or productions or alternatively as a finite state machine or,"16 KB (1,936 words) - 15:03, 30 April 2021",https://en.wikipedia.org/wiki/Grammar_induction
1344,GPT-3,"research laboratory. GPT-3's full version has a capacity of 175 billion machine learning parameters. GPT-3, which was introduced in May 2020, and was in beta","21 KB (2,170 words) - 01:06, 30 April 2021",https://en.wikipedia.org/wiki/GPT-3
1345,Gensim,"modeling and natural language processing, using modern statistical machine learning. Gensim is implemented in Python and Cython for performance. Gensim","5 KB (346 words) - 05:57, 29 April 2021",https://en.wikipedia.org/wiki/Gensim
1346,Timeline of artificial intelligence,"a timeline of artificial intelligence. Timeline of machine translation Timeline of machine learning McCorduck 2004, pp. 4–5 McCorduck (2004, pp. 5–9) Needham","66 KB (1,982 words) - 02:43, 13 April 2021",https://en.wikipedia.org/wiki/Timeline_of_artificial_intelligence
1347,Highway network,"In machine learning, a highway network is an approach to optimizing networks and increasing their depth. Highway networks use learned gating mechanisms","3 KB (343 words) - 12:02, 8 February 2020",https://en.wikipedia.org/wiki/Highway_network
1348,AlchemyAPI,AlchemyAPI was a software company in the field of machine learning. Its technology employed deep learning for various applications in natural language processing,"7 KB (676 words) - 20:43, 30 October 2020",https://en.wikipedia.org/wiki/AlchemyAPI
1349,Covering number,"number Shalev-Shwartz, Shai; Ben-David, Shai (2014). Understanding Machine Learning – from Theory to Algorithms. Cambridge University Press. ISBN 9781107057135","6 KB (1,100 words) - 05:29, 3 September 2018",https://en.wikipedia.org/wiki/Covering_number
1350,Differentiable programming,"Jeffrey (2018). ""Automatic differentiation in machine learning: a survey"". Journal of Machine Learning Research. 18: 1–43. Wang, Fei; Decker, James; Wu","7 KB (632 words) - 12:27, 3 March 2021",https://en.wikipedia.org/wiki/Differentiable_programming
1351,Co-training,Co-training is a machine learning algorithm used when there are only small amounts of labeled data and large amounts of unlabeled data. One of its uses,"7 KB (843 words) - 03:15, 28 April 2021",https://en.wikipedia.org/wiki/Co-training
1352,Apache Ignite,in order to prepare a consistent result set. Apache Ignite provides machine learning training and inference functionality as well as data preprocessing,"15 KB (1,685 words) - 08:27, 25 March 2021",https://en.wikipedia.org/wiki/Apache_Ignite
1353,Kubeflow,Kubeflow is a free and open-source machine learning platform designed to enable using machine learning pipelines to orchestrate complicated workflows,"7 KB (638 words) - 08:59, 25 February 2021",https://en.wikipedia.org/wiki/Kubeflow
1354,Expert system,"programming Constraint satisfaction Knowledge engineering Learning classifier system Rule-based machine learning Jackson, Peter (1998). Introduction To Expert Systems","44 KB (5,369 words) - 02:09, 30 March 2021",https://en.wikipedia.org/wiki/Expert_system
1355,Y.3172,specifying an architecture for machine learning in future networks including 5G (IMT-2020). The architecture describes a machine learning pipeline in the context,"3 KB (260 words) - 21:31, 10 April 2021",https://en.wikipedia.org/wiki/Y.3172
1356,Linear separability,"hyperplane if they are, arises in several areas. In statistics and machine learning, classifying certain types of data is a problem for which good algorithms","7 KB (933 words) - 21:34, 17 December 2020",https://en.wikipedia.org/wiki/Linear_separability
1357,Demis Hassabis,neuroscience and machine learning with new developments in computing hardware to unlock increasingly powerful general-purpose learning algorithms that,"41 KB (3,331 words) - 18:25, 31 March 2021",https://en.wikipedia.org/wiki/Demis_Hassabis
1358,Backpropagation,"In machine learning, backpropagation (backprop, BP) is a widely used algorithm for training feedforward neural networks. Generalizations of backpropagation","47 KB (6,799 words) - 22:38, 23 March 2021",https://en.wikipedia.org/wiki/Backpropagation
1359,Kernel embedding of distributions,"In machine learning, the kernel embedding of distributions (also called the kernel mean or mean map) comprises a class of nonparametric methods in which","53 KB (9,440 words) - 19:28, 27 March 2020",https://en.wikipedia.org/wiki/Kernel_embedding_of_distributions
1360,Out-of-bag error,"prediction error of random forests, boosted decision trees, and other machine learning models utilizing bootstrap aggregating (bagging). Bagging uses subsampling","6 KB (716 words) - 13:15, 10 April 2021",https://en.wikipedia.org/wiki/Out-of-bag_error
1361,The Master Algorithm,The Master Algorithm: How the Quest for the Ultimate Learning Machine Will Remake Our World is a book by Pedro Domingos released in 2015. Domingos wrote,"5 KB (458 words) - 09:45, 31 December 2020",https://en.wikipedia.org/wiki/The_Master_Algorithm
1362,Content-based image retrieval," queries that may involve user feedback, systems that may include machine learning, and systems that may understand user satisfaction levels. Many CBIR","32 KB (3,294 words) - 16:34, 12 January 2021",https://en.wikipedia.org/wiki/Content-based_image_retrieval
1363,Knowledge Engineering and Machine Learning Group,The Knowledge Engineering and Machine Learning group (KEMLg) is a research group belonging to the Technical University of Catalonia (UPC) – BarcelonaTech,"13 KB (1,307 words) - 19:07, 14 April 2020",https://en.wikipedia.org/wiki/Knowledge_Engineering_and_Machine_Learning_Group
1364,Deepfake,from machine learning and artificial intelligence to manipulate or generate visual and audio content with a high potential to deceive. The main machine learning,"75 KB (8,119 words) - 18:17, 4 May 2021",https://en.wikipedia.org/wiki/Deepfake
